x,y,h,is_building
441.000,77.000,0.00000,0
443.000,77.000,0.00000,0
445.000,77.000,0.00000,0
447.000,77.000,0.00000,0
449.000,77.000,0.00000,0
451.000,77.000,0.00000,0
453.000,77.000,0.00000,0
455.000,77.000,0.00000,0
457.000,77.000,0.00000,0
459.000,77.000,0.00000,0
461.000,77.000,0.00000,0
463.000,77.000,0.00000,0
465.000,77.000,0.00000,0
467.000,77.000,0.00000,0
469.000,77.000,0.00000,0
471.000,77.000,0.00000,0
473.000,77.000,0.00000,0
475.000,77.000,0.00000,0
477.000,77.000,0.00000,0
479.000,77.000,0.00000,0
481.000,77.000,0.00000,0
483.000,77.000,0.00000,0
485.000,77.000,0.00000,0
487.000,77.000,0.00000,0
489.000,77.000,0.00000,0
491.000,77.000,0.00000,0
493.000,77.000,0.00000,0
495.000,77.000,0.00000,0
497.000,77.000,0.00000,0
499.000,77.000,0.00000,0
1.000,79.000,1.39831,0
3.000,79.000,1.39065,0
5.000,79.000,1.39068,0
7.000,79.000,1.39070,0
9.000,79.000,1.39067,0
11.000,79.000,1.39058,0
13.000,79.000,1.39039,0
15.000,79.000,1.39009,0
17.000,79.000,1.38964,0
19.000,79.000,1.38900,0
21.000,79.000,1.38811,0
23.000,79.000,1.38691,0
25.000,79.000,1.38530,0
27.000,79.000,1.38320,0
29.000,79.000,1.38050,0
31.000,79.000,1.37710,0
33.000,79.000,1.37292,0
35.000,79.000,1.36785,0
37.000,79.000,1.36184,0
39.000,79.000,1.35482,0
41.000,79.000,1.34678,0
43.000,79.000,1.33774,0
45.000,79.000,1.32777,0
47.000,79.000,1.31696,0
49.000,79.000,1.30546,0
51.000,79.000,1.29341,0
53.000,79.000,1.28094,0
55.000,79.000,1.26816,0
57.000,79.000,1.25525,0
59.000,79.000,1.24228,0
61.000,79.000,1.22933,0
63.000,79.000,1.21666,0
65.000,79.000,1.20413,0
67.000,79.000,1.19160,0
69.000,79.000,1.17925,0
71.000,79.000,1.16718,0
73.000,79.000,1.15518,0
75.000,79.000,1.14320,0
77.000,79.000,1.13143,0
79.000,79.000,1.11989,0
81.000,79.000,1.10839,0
83.000,79.000,1.09691,0
85.000,79.000,1.08571,0
87.000,79.000,1.07474,0
89.000,79.000,1.06376,0
91.000,79.000,1.05294,0
93.000,79.000,1.04252,0
95.000,79.000,1.03221,0
97.000,79.000,1.02193,0
99.000,79.000,1.01202,0
101.000,79.000,1.00248,0
103.000,79.000,0.99296,0
105.000,79.000,0.98354,0
107.000,79.000,0.97463,0
109.000,79.000,0.96604,0
111.000,79.000,0.95741,0
113.000,79.000,0.94905,0
115.000,79.000,0.94107,0
117.000,79.000,0.93314,0
119.000,79.000,0.92499,0
121.000,79.000,0.91710,0
123.000,79.000,0.91355,0
125.000,79.000,0.94541,0
127.000,79.000,1.08473,0
129.000,79.000,1.17532,0
131.000,79.000,1.19796,0
133.000,79.000,1.20514,0
135.000,79.000,1.20992,0
137.000,79.000,1.21920,0
139.000,79.000,1.23225,0
141.000,79.000,1.24241,0
143.000,79.000,1.24887,0
145.000,79.000,1.25068,0
147.000,79.000,1.21742,0
149.000,79.000,1.22698,0
151.000,79.000,0.00000,1
153.000,79.000,0.00000,1
155.000,79.000,0.00000,1
157.000,79.000,0.00000,1
159.000,79.000,0.00000,1
161.000,79.000,0.00000,1
163.000,79.000,0.00000,1
165.000,79.000,0.00000,1
167.000,79.000,0.00000,1
169.000,79.000,0.00000,1
171.000,79.000,0.15605,0
173.000,79.000,0.23984,0
175.000,79.000,0.27133,0
177.000,79.000,0.29804,0
179.000,79.000,0.31321,0
181.000,79.000,0.31825,0
183.000,79.000,0.31875,0
185.000,79.000,0.31405,0
187.000,79.000,0.30214,0
189.000,79.000,0.28232,0
191.000,79.000,0.25414,0
193.000,79.000,0.21460,0
195.000,79.000,0.14873,0
197.000,79.000,0.04632,0
199.000,79.000,0.00286,0
201.000,79.000,0.00006,0
203.000,79.000,0.00000,0
205.000,79.000,0.00000,0
207.000,79.000,0.00000,0
209.000,79.000,0.00000,0
211.000,79.000,0.00000,0
213.000,79.000,0.00000,0
215.000,79.000,0.00000,0
217.000,79.000,0.00000,0
219.000,79.000,0.00000,0
221.000,79.000,0.00000,0
223.000,79.000,0.00000,0
225.000,79.000,0.00000,0
227.000,79.000,0.00000,0
229.000,79.000,0.00000,0
231.000,79.000,0.00000,0
233.000,79.000,0.00000,0
235.000,79.000,0.00000,0
237.000,79.000,0.00000,0
239.000,79.000,0.00000,0
241.000,79.000,0.00000,0
243.000,79.000,0.00000,0
245.000,79.000,0.00000,0
247.000,79.000,0.00000,0
249.000,79.000,0.00000,0
251.000,79.000,0.00000,1
253.000,79.000,0.00000,1
255.000,79.000,0.00000,1
257.000,79.000,0.00000,1
259.000,79.000,0.00000,1
261.000,79.000,0.00000,1
263.000,79.000,0.00000,1
265.000,79.000,0.00000,1
267.000,79.000,0.00000,1
269.000,79.000,0.00000,1
271.000,79.000,0.00000,0
273.000,79.000,0.00000,0
275.000,79.000,0.00000,0
277.000,79.000,0.00000,0
279.000,79.000,0.00000,0
281.000,79.000,0.00000,0
283.000,79.000,0.00000,0
285.000,79.000,0.00000,0
287.000,79.000,0.00000,0
289.000,79.000,0.00000,0
291.000,79.000,0.00000,0
293.000,79.000,0.00000,0
295.000,79.000,0.00000,0
297.000,79.000,0.00000,0
299.000,79.000,0.00000,0
301.000,79.000,0.00000,0
303.000,79.000,0.00000,0
305.000,79.000,0.00000,0
307.000,79.000,0.00000,0
309.000,79.000,0.00000,0
311.000,79.000,0.00000,0
313.000,79.000,0.00000,0
315.000,79.000,0.00000,0
317.000,79.000,0.00000,0
319.000,79.000,0.00000,0
321.000,79.000,0.00000,0
323.000,79.000,0.00000,0
325.000,79.000,0.00000,0
327.000,79.000,0.00000,0
329.000,79.000,0.00000,0
331.000,79.000,0.00000,0
333.000,79.000,0.00000,0
335.000,79.000,0.00000,0
337.000,79.000,0.00000,0
339.000,79.000,0.00000,0
341.000,79.000,0.00000,0
343.000,79.000,0.00000,0
345.000,79.000,0.00000,0
347.000,79.000,0.00000,0
349.000,79.000,0.00000,0
351.000,79.000,0.00000,0
353.000,79.000,0.00000,0
355.000,79.000,0.00000,0
357.000,79.000,0.00000,0
359.000,79.000,0.00000,0
361.000,79.000,0.00000,0
363.000,79.000,0.00000,0
365.000,79.000,0.00000,0
367.000,79.000,0.00000,0
369.000,79.000,0.00000,0
371.000,79.000,0.00000,0
373.000,79.000,0.00000,0
375.000,79.000,0.00000,0
377.000,79.000,0.00000,0
379.000,79.000,0.00000,0
381.000,79.000,0.00000,0
383.000,79.000,0.00000,0
385.000,79.000,0.00000,0
387.000,79.000,0.00000,0
389.000,79.000,0.00000,0
391.000,79.000,0.00000,0
393.000,79.000,0.00000,0
395.000,79.000,0.00000,0
397.000,79.000,0.00000,0
399.000,79.000,0.00000,0
401.000,79.000,0.00000,0
403.000,79.000,0.00000,0
405.000,79.000,0.00000,0
407.000,79.000,0.00000,0
409.000,79.000,0.00000,0
411.000,79.000,0.00000,0
413.000,79.000,0.00000,0
415.000,79.000,0.00000,0
417.000,79.000,0.00000,0
419.000,79.000,0.00000,0
421.000,79.000,0.00000,0
423.000,79.000,0.00000,0
425.000,79.000,0.00000,0
427.000,79.000,0.00000,0
429.000,79.000,0.00000,0
431.000,79.000,0.00000,0
433.000,79.000,0.00000,0
435.000,79.000,0.00000,0
437.000,79.000,0.00000,0
439.000,79.000,0.00000,0
441.000,79.000,0.00000,0
443.000,79.000,0.00000,0
445.000,79.000,0.00000,0
447.000,79.000,0.00000,0
449.000,79.000,0.00000,0
451.000,79.000,0.00000,0
453.000,79.000,0.00000,0
455.000,79.000,0.00000,0
457.000,79.000,0.00000,0
459.000,79.000,0.00000,0
461.000,79.000,0.00000,0
463.000,79.000,0.00000,0
465.000,79.000,0.00000,0
467.000,79.000,0.00000,0
469.000,79.000,0.00000,0
471.000,79.000,0.00000,0
473.000,79.000,0.00000,0
475.000,79.000,0.00000,0
477.000,79.000,0.00000,0
479.000,79.000,0.00000,0
481.000,79.000,0.00000,0
483.000,79.000,0.00000,0
485.000,79.000,0.00000,0
487.000,79.000,0.00000,0
489.000,79.000,0.00000,0
491.000,79.000,0.00000,0
493.000,79.000,0.00000,0
495.000,79.000,0.00000,0
497.000,79.000,0.00000,0
499.000,79.000,0.00000,0
1.000,81.000,1.39831,0
3.000,81.000,1.39065,0
5.000,81.000,1.39068,0
7.000,81.000,1.39070,0
9.000,81.000,1.39067,0
11.000,81.000,1.39058,0
13.000,81.000,1.39039,0
15.000,81.000,1.39009,0
17.000,81.000,1.38964,0
19.000,81.000,1.38900,0
21.000,81.000,1.38811,0
23.000,81.000,1.38691,0
25.000,81.000,1.38530,0
27.000,81.000,1.38320,0
29.000,81.000,1.38050,0
31.000,81.000,1.37710,0
33.000,81.000,1.37292,0
35.000,81.000,1.36785,0
37.000,81.000,1.36184,0
39.000,81.000,1.35482,0
41.000,81.000,1.34678,0
43.000,81.000,1.33774,0
45.000,81.000,1.32777,0
47.000,81.000,1.31696,0
49.000,81.000,1.30546,0
51.000,81.000,1.29341,0
53.000,81.000,1.28094,0
55.000,81.000,1.26816,0
57.000,81.000,1.25525,0
59.000,81.000,1.24228,0
61.000,81.000,1.22933,0
63.000,81.000,1.21666,0
65.000,81.000,1.20413,0
67.000,81.000,1.19160,0
69.000,81.000,1.17925,0
71.000,81.000,1.16718,0
73.000,81.000,1.15518,0
75.000,81.000,1.14320,0
77.000,81.000,1.13143,0
79.000,81.000,1.11989,0
81.000,81.000,1.10839,0
83.000,81.000,1.09691,0
85.000,81.000,1.08571,0
87.000,81.000,1.07474,0
89.000,81.000,1.06376,0
91.000,81.000,1.05294,0
93.000,81.000,1.04252,0
95.000,81.000,1.03221,0
97.000,81.000,1.02193,0
99.000,81.000,1.01202,0
101.000,81.000,1.00248,0
103.000,81.000,0.99296,0
105.000,81.000,0.98354,0
107.000,81.000,0.97463,0
109.000,81.000,0.96604,0
111.000,81.000,0.95741,0
113.000,81.000,0.94904,0
115.000,81.000,0.94107,0
117.000,81.000,0.93318,0
119.000,81.000,0.92505,0
121.000,81.000,0.91727,0
123.000,81.000,0.91152,0
125.000,81.000,0.92935,0
127.000,81.000,1.05343,0
129.000,81.000,1.16112,0
131.000,81.000,1.19056,0
133.000,81.000,1.19745,0
135.000,81.000,1.19919,0
137.000,81.000,1.20207,0
139.000,81.000,1.20800,0
141.000,81.000,1.21304,0
143.000,81.000,1.21205,0
145.000,81.000,1.19758,0
147.000,81.000,1.14535,0
149.000,81.000,0.99630,0
151.000,81.000,0.50322,0
153.000,81.000,0.32285,0
155.000,81.000,0.30852,0
157.000,81.000,0.40288,0
159.000,81.000,0.51868,0
161.000,81.000,0.57429,0
163.000,81.000,0.62011,0
165.000,81.000,0.65160,0
167.000,81.000,0.66458,0
169.000,81.000,0.63950,0
171.000,81.000,0.47737,0
173.000,81.000,0.42883,0
175.000,81.000,0.40453,0
177.000,81.000,0.39306,0
179.000,81.000,0.38573,0
181.000,81.000,0.37842,0
183.000,81.000,0.37029,0
185.000,81.000,0.36016,0
187.000,81.000,0.34605,0
189.000,81.000,0.32626,0
191.000,81.000,0.29920,0
193.000,81.000,0.26293,0
195.000,81.000,0.21061,0
197.000,81.000,0.11956,0
199.000,81.000,0.02117,0
201.000,81.000,0.00074,0
203.000,81.000,0.00001,0
205.000,81.000,0.00000,0
207.000,81.000,0.00000,0
209.000,81.000,0.00000,0
211.000,81.000,0.00000,0
213.000,81.000,0.00000,0
215.000,81.000,0.00000,0
217.000,81.000,0.00000,0
219.000,81.000,0.00000,0
221.000,81.000,0.00000,0
223.000,81.000,0.00000,0
225.000,81.000,0.00000,0
227.000,81.000,0.00000,0
229.000,81.000,0.00000,0
231.000,81.000,0.00000,0
233.000,81.000,0.00000,0
235.000,81.000,0.00000,0
237.000,81.000,0.00000,0
239.000,81.000,0.00000,0
241.000,81.000,0.00000,0
243.000,81.000,0.00000,0
245.000,81.000,0.00000,0
247.000,81.000,0.00000,0
249.000,81.000,0.00000,0
251.000,81.000,0.00000,0
253.000,81.000,0.00000,0
255.000,81.000,0.00000,0
257.000,81.000,0.00000,0
259.000,81.000,0.00000,0
261.000,81.000,0.00000,0
263.000,81.000,0.00000,0
265.000,81.000,0.00000,0
267.000,81.000,0.00000,0
269.000,81.000,0.00000,0
271.000,81.000,0.00000,0
273.000,81.000,0.00000,0
275.000,81.000,0.00000,0
277.000,81.000,0.00000,0
279.000,81.000,0.00000,0
281.000,81.000,0.00000,0
283.000,81.000,0.00000,0
285.000,81.000,0.00000,0
287.000,81.000,0.00000,0
289.000,81.000,0.00000,0
291.000,81.000,0.00000,0
293.000,81.000,0.00000,0
295.000,81.000,0.00000,0
297.000,81.000,0.00000,0
299.000,81.000,0.00000,0
301.000,81.000,0.00000,0
303.000,81.000,0.00000,0
305.000,81.000,0.00000,0
307.000,81.000,0.00000,0
309.000,81.000,0.00000,0
311.000,81.000,0.00000,0
313.000,81.000,0.00000,0
315.000,81.000,0.00000,0
317.000,81.000,0.00000,0
319.000,81.000,0.00000,0
321.000,81.000,0.00000,0
323.000,81.000,0.00000,0
325.000,81.000,0.00000,0
327.000,81.000,0.00000,0
329.000,81.000,0.00000,0
331.000,81.000,0.00000,0
333.000,81.000,0.00000,0
335.000,81.000,0.00000,0
337.000,81.000,0.00000,0
339.000,81.000,0.00000,0
341.000,81.000,0.00000,0
343.000,81.000,0.00000,0
345.000,81.000,0.00000,0
347.000,81.000,0.00000,0
349.000,81.000,0.00000,0
351.000,81.000,0.00000,0
353.000,81.000,0.00000,0
355.000,81.000,0.00000,0
357.000,81.000,0.00000,0
359.000,81.000,0.00000,0
361.000,81.000,0.00000,0
363.000,81.000,0.00000,0
365.000,81.000,0.00000,0
367.000,81.000,0.00000,0
369.000,81.000,0.00000,0
371.000,81.000,0.00000,0
373.000,81.000,0.00000,0
375.000,81.000,0.00000,0
377.000,81.000,0.00000,0
379.000,81.000,0.00000,0
381.000,81.000,0.00000,0
383.000,81.000,0.00000,0
385.000,81.000,0.00000,0
387.000,81.000,0.00000,0
389.000,81.000,0.00000,0
391.000,81.000,0.00000,0
393.000,81.000,0.00000,0
395.000,81.000,0.00000,0
397.000,81.000,0.00000,0
399.000,81.000,0.00000,0
401.000,81.000,0.00000,0
403.000,81.000,0.00000,0
405.000,81.000,0.00000,0
407.000,81.000,0.00000,0
409.000,81.000,0.00000,0
411.000,81.000,0.00000,0
413.000,81.000,0.00000,0
415.000,81.000,0.00000,0
417.000,81.000,0.00000,0
419.000,81.000,0.00000,0
421.000,81.000,0.00000,0
423.000,81.000,0.00000,0
425.000,81.000,0.00000,0
427.000,81.000,0.00000,0
429.000,81.000,0.00000,0
431.000,81.000,0.00000,0
433.000,81.000,0.00000,0
435.000,81.000,0.00000,0
437.000,81.000,0.00000,0
439.000,81.000,0.00000,0
441.000,81.000,0.00000,0
443.000,81.000,0.00000,0
445.000,81.000,0.00000,0
447.000,81.000,0.00000,0
449.000,81.000,0.00000,0
451.000,81.000,0.00000,0
453.000,81.000,0.00000,0
455.000,81.000,0.00000,0
457.000,81.000,0.00000,0
459.000,81.000,0.00000,0
461.000,81.000,0.00000,0
463.000,81.000,0.00000,0
465.000,81.000,0.00000,0
467.000,81.000,0.00000,0
469.000,81.000,0.00000,0
471.000,81.000,0.00000,0
473.000,81.000,0.00000,0
475.000,81.000,0.00000,0
477.000,81.000,0.00000,0
479.000,81.000,0.00000,0
481.000,81.000,0.00000,0
483.000,81.000,0.00000,0
485.000,81.000,0.00000,0
487.000,81.000,0.00000,0
489.000,81.000,0.00000,0
491.000,81.000,0.00000,0
493.000,81.000,0.00000,0
495.000,81.000,0.00000,0
497.000,81.000,0.00000,0
499.000,81.000,0.00000,0
1.000,83.000,1.39831,0
3.000,83.000,1.39065,0
5.000,83.000,1.39068,0
7.000,83.000,1.39070,0
9.000,83.000,1.39067,0
11.000,83.000,1.39058,0
13.000,83.000,1.39039,0
15.000,83.000,1.39009,0
17.000,83.000,1.38964,0
19.000,83.000,1.38900,0
21.000,83.000,1.38811,0
23.000,83.000,1.38691,0
25.000,83.000,1.38530,0
27.000,83.000,1.38320,0
29.000,83.000,1.38050,0
31.000,83.000,1.37710,0
33.000,83.000,1.37292,0
35.000,83.000,1.36785,0
37.000,83.000,1.36184,0
39.000,83.000,1.35482,0
41.000,83.000,1.34678,0
43.000,83.000,1.33774,0
45.000,83.000,1.32777,0
47.000,83.000,1.31696,0
49.000,83.000,1.30546,0
51.000,83.000,1.29341,0
53.000,83.000,1.28094,0
55.000,83.000,1.26816,0
57.000,83.000,1.25525,0
59.000,83.000,1.24228,0
61.000,83.000,1.22933,0
63.000,83.000,1.21666,0
65.000,83.000,1.20413,0
67.000,83.000,1.19160,0
69.000,83.000,1.17925,0
71.000,83.000,1.16718,0
73.000,83.000,1.15518,0
75.000,83.000,1.14320,0
77.000,83.000,1.13143,0
79.000,83.000,1.11989,0
81.000,83.000,1.10839,0
83.000,83.000,1.09691,0
85.000,83.000,1.08571,0
87.000,83.000,1.07474,0
89.000,83.000,1.06376,0
91.000,83.000,1.05294,0
93.000,83.000,1.04252,0
95.000,83.000,1.03221,0
97.000,83.000,1.02193,0
99.000,83.000,1.01202,0
101.000,83.000,1.00248,0
103.000,83.000,0.99296,0
105.000,83.000,0.98354,0
107.000,83.000,0.97463,0
109.000,83.000,0.96604,0
111.000,83.000,0.95741,0
113.000,83.000,0.94903,0
115.000,83.000,0.94107,0
117.000,83.000,0.93321,0
119.000,83.000,0.92516,0
121.000,83.000,0.91738,0
123.000,83.000,0.90997,0
125.000,83.000,0.91806,0
127.000,83.000,1.01257,0
129.000,83.000,1.13889,0
131.000,83.000,1.18168,0
133.000,83.000,1.18963,0
135.000,83.000,1.18918,0
137.000,83.000,1.18818,0
139.000,83.000,1.18647,0
141.000,83.000,1.18264,0
143.000,83.000,1.17416,0
145.000,83.000,1.15212,0
147.000,83.000,1.10460,0
149.000,83.000,1.00696,0
151.000,83.000,0.71413,0
153.000,83.000,0.54458,0
155.000,83.000,0.48365,0
157.000,83.000,0.50567,0
159.000,83.000,0.56913,0
161.000,83.000,0.61960,0
163.000,83.000,0.64898,0
165.000,83.000,0.66668,0
167.000,83.000,0.67380,0
169.000,83.000,0.65882,0
171.000,83.000,0.60114,0
173.000,83.000,0.54400,0
175.000,83.000,0.50380,0
177.000,83.000,0.47259,0
179.000,83.000,0.45033,0
181.000,83.000,0.43330,0
183.000,83.000,0.41685,0
185.000,83.000,0.40078,0
187.000,83.000,0.38334,0
189.000,83.000,0.36269,0
191.000,83.000,0.33680,0
193.000,83.000,0.30314,0
195.000,83.000,0.25752,0
197.000,83.000,0.18561,0
199.000,83.000,0.06885,0
201.000,83.000,0.00591,0
203.000,83.000,0.00021,0
205.000,83.000,0.00000,0
207.000,83.000,0.00000,0
209.000,83.000,0.00000,0
211.000,83.000,0.00000,0
213.000,83.000,0.00000,0
215.000,83.000,0.00000,0
217.000,83.000,0.00000,0
219.000,83.000,0.00000,0
221.000,83.000,0.00000,0
223.000,83.000,0.00000,0
225.000,83.000,0.00000,0
227.000,83.000,0.00000,0
229.000,83.000,0.00000,0
231.000,83.000,0.00000,0
233.000,83.000,0.00000,0
235.000,83.000,0.00000,0
237.000,83.000,0.00000,0
239.000,83.000,0.00000,0
241.000,83.000,0.00000,0
243.000,83.000,0.00000,0
245.000,83.000,0.00000,0
247.000,83.000,0.00000,0
249.000,83.000,0.00000,0
251.000,83.000,0.00000,0
253.000,83.000,0.00000,0
255.000,83.000,0.00000,0
257.000,83.000,0.00000,0
259.000,83.000,0.00000,0
261.000,83.000,0.00000,0
263.000,83.000,0.00000,0
265.000,83.000,0.00000,0
267.000,83.000,0.00000,0
269.000,83.000,0.00000,0
271.000,83.000,0.00000,0
273.000,83.000,0.00000,0
275.000,83.000,0.00000,0
277.000,83.000,0.00000,0
279.000,83.000,0.00000,0
281.000,83.000,0.00000,0
283.000,83.000,0.00000,0
285.000,83.000,0.00000,0
287.000,83.000,0.00000,0
289.000,83.000,0.00000,0
291.000,83.000,0.00000,0
293.000,83.000,0.00000,0
295.000,83.000,0.00000,0
297.000,83.000,0.00000,0
299.000,83.000,0.00000,0
301.000,83.000,0.00000,0
303.000,83.000,0.00000,0
305.000,83.000,0.00000,0
307.000,83.000,0.00000,0
309.000,83.000,0.00000,0
311.000,83.000,0.00000,0
313.000,83.000,0.00000,0
315.000,83.000,0.00000,0
317.000,83.000,0.00000,0
319.000,83.000,0.00000,0
321.000,83.000,0.00000,0
323.000,83.000,0.00000,0
325.000,83.000,0.00000,0
327.000,83.000,0.00000,0
329.000,83.000,0.00000,0
331.000,83.000,0.00000,0
333.000,83.000,0.00000,0
335.000,83.000,0.00000,0
337.000,83.000,0.00000,0
339.000,83.000,0.00000,0
341.000,83.000,0.00000,0
343.000,83.000,0.00000,0
345.000,83.000,0.00000,0
347.000,83.000,0.00000,0
349.000,83.000,0.00000,0
351.000,83.000,0.00000,0
353.000,83.000,0.00000,0
355.000,83.000,0.00000,0
357.000,83.000,0.00000,0
359.000,83.000,0.00000,0
361.000,83.000,0.00000,0
363.000,83.000,0.00000,0
365.000,83.000,0.00000,0
367.000,83.000,0.00000,0
369.000,83.000,0.00000,0
371.000,83.000,0.00000,0
373.000,83.000,0.00000,0
375.000,83.000,0.00000,0
377.000,83.000,0.00000,0
379.000,83.000,0.00000,0
381.000,83.000,0.00000,0
383.000,83.000,0.00000,0
385.000,83.000,0.00000,0
387.000,83.000,0.00000,0
389.000,83.000,0.00000,0
391.000,83.000,0.00000,0
393.000,83.000,0.00000,0
395.000,83.000,0.00000,0
397.000,83.000,0.00000,0
399.000,83.000,0.00000,0
401.000,83.000,0.00000,0
403.000,83.000,0.00000,0
405.000,83.000,0.00000,0
407.000,83.000,0.00000,0
409.000,83.000,0.00000,0
411.000,83.000,0.00000,0
413.000,83.000,0.00000,0
415.000,83.000,0.00000,0
417.000,83.000,0.00000,0
419.000,83.000,0.00000,0
421.000,83.000,0.00000,0
423.000,83.000,0.00000,0
425.000,83.000,0.00000,0
427.000,83.000,0.00000,0
429.000,83.000,0.00000,0
431.000,83.000,0.00000,0
433.000,83.000,0.00000,0
435.000,83.000,0.00000,0
437.000,83.000,0.00000,0
439.000,83.000,0.00000,0
441.000,83.000,0.00000,0
443.000,83.000,0.00000,0
445.000,83.000,0.00000,0
447.000,83.000,0.00000,0
449.000,83.000,0.00000,0
451.000,83.000,0.00000,0
453.000,83.000,0.00000,0
455.000,83.000,0.00000,0
457.000,83.000,0.00000,0
459.000,83.000,0.00000,0
461.000,83.000,0.00000,0
463.000,83.000,0.00000,0
465.000,83.000,0.00000,0
467.000,83.000,0.00000,0
469.000,83.000,0.00000,0
471.000,83.000,0.00000,0
473.000,83.000,0.00000,0
475.000,83.000,0.00000,0
477.000,83.000,0.00000,0
479.000,83.000,0.00000,0
481.000,83.000,0.00000,0
483.000,83.000,0.00000,0
485.000,83.000,0.00000,0
487.000,83.000,0.00000,0
489.000,83.000,0.00000,0
491.000,83.000,0.00000,0
493.000,83.000,0.00000,0
495.000,83.000,0.00000,0
497.000,83.000,0.00000,0
499.000,83.000,0.00000,0
1.000,85.000,1.39831,0
3.000,85.000,1.39065,0
5.000,85.000,1.39068,0
7.000,85.000,1.39070,0
9.000,85.000,1.39067,0
11.000,85.000,1.39058,0
13.000,85.000,1.39039,0
15.000,85.000,1.39009,0
17.000,85.000,1.38964,0
19.000,85.000,1.38900,0
21.000,85.000,1.38811,0
23.000,85.000,1.38691,0
25.000,85.000,1.38530,0
27.000,85.000,1.38320,0
29.000,85.000,1.38050,0
31.000,85.000,1.37710,0
33.000,85.000,1.37292,0
35.000,85.000,1.36785,0
37.000,85.000,1.36184,0
39.000,85.000,1.35482,0
41.000,85.000,1.34678,0
43.000,85.000,1.33774,0
45.000,85.000,1.32777,0
47.000,85.000,1.31696,0
49.000,85.000,1.30546,0
51.000,85.000,1.29341,0
53.000,85.000,1.28094,0
55.000,85.000,1.26816,0
57.000,85.000,1.25525,0
59.000,85.000,1.24228,0
61.000,85.000,1.22933,0
63.000,85.000,1.21666,0
65.000,85.000,1.20413,0
67.000,85.000,1.19160,0
69.000,85.000,1.17925,0
71.000,85.000,1.16718,0
73.000,85.000,1.15518,0
75.000,85.000,1.14320,0
77.000,85.000,1.13143,0
79.000,85.000,1.11989,0
81.000,85.000,1.10839,0
83.000,85.000,1.09691,0
85.000,85.000,1.08571,0
87.000,85.000,1.07474,0
89.000,85.000,1.06376,0
91.000,85.000,1.05294,0
93.000,85.000,1.04252,0
95.000,85.000,1.03221,0
97.000,85.000,1.02193,0
99.000,85.000,1.01202,0
101.000,85.000,1.00248,0
103.000,85.000,0.99296,0
105.000,85.000,0.98355,0
107.000,85.000,0.97463,0
109.000,85.000,0.96604,0
111.000,85.000,0.95742,0
113.000,85.000,0.94902,0
115.000,85.000,0.94107,0
117.000,85.000,0.93323,0
119.000,85.000,0.92527,0
121.000,85.000,0.91738,0
123.000,85.000,0.90910,0
125.000,85.000,0.91046,0
127.000,85.000,0.96955,0
129.000,85.000,1.10565,0
131.000,85.000,1.16985,0
133.000,85.000,1.18124,0
135.000,85.000,1.17923,0
137.000,85.000,1.17466,0
139.000,85.000,1.16963,0
141.000,85.000,1.16092,0
143.000,85.000,1.15139,0
145.000,85.000,1.13226,0
147.000,85.000,1.09200,0
149.000,85.000,1.01918,0
151.000,85.000,0.82805,0
153.000,85.000,0.69964,0
155.000,85.000,0.64148,0
157.000,85.000,0.63626,0
159.000,85.000,0.66108,0
161.000,85.000,0.68852,0
163.000,85.000,0.70104,0
165.000,85.000,0.70415,0
167.000,85.000,0.70108,0
169.000,85.000,0.68822,0
171.000,85.000,0.65793,0
173.000,85.000,0.61583,0
175.000,85.000,0.57470,0
177.000,85.000,0.53769,0
179.000,85.000,0.50677,0
181.000,85.000,0.48277,0
183.000,85.000,0.46004,0
185.000,85.000,0.43826,0
187.000,85.000,0.41670,0
189.000,85.000,0.39373,0
191.000,85.000,0.36756,0
193.000,85.000,0.33569,0
195.000,85.000,0.29434,0
197.000,85.000,0.23464,0
199.000,85.000,0.13165,0
201.000,85.000,0.02411,0
203.000,85.000,0.00088,0
205.000,85.000,0.00001,0
207.000,85.000,0.00000,0
209.000,85.000,0.00000,0
211.000,85.000,0.00000,0
213.000,85.000,0.00000,0
215.000,85.000,0.00000,0
217.000,85.000,0.00000,0
219.000,85.000,0.00000,0
221.000,85.000,0.00000,0
223.000,85.000,0.00000,0
225.000,85.000,0.00000,0
227.000,85.000,0.00000,0
229.000,85.000,0.00000,0
231.000,85.000,0.00000,0
233.000,85.000,0.00000,0
235.000,85.000,0.00000,0
237.000,85.000,0.00000,0
239.000,85.000,0.00000,0
241.000,85.000,0.00000,0
243.000,85.000,0.00000,0
245.000,85.000,0.00000,0
247.000,85.000,0.00000,0
249.000,85.000,0.00000,0
251.000,85.000,0.00000,0
253.000,85.000,0.00000,0
255.000,85.000,0.00000,0
257.000,85.000,0.00000,0
259.000,85.000,0.00000,0
261.000,85.000,0.00000,0
263.000,85.000,0.00000,0
265.000,85.000,0.00000,0
267.000,85.000,0.00000,0
269.000,85.000,0.00000,0
271.000,85.000,0.00000,0
273.000,85.000,0.00000,0
275.000,85.000,0.00000,0
277.000,85.000,0.00000,0
279.000,85.000,0.00000,0
281.000,85.000,0.00000,0
283.000,85.000,0.00000,0
285.000,85.000,0.00000,0
287.000,85.000,0.00000,0
289.000,85.000,0.00000,0
291.000,85.000,0.00000,0
293.000,85.000,0.00000,0
295.000,85.000,0.00000,0
297.000,85.000,0.00000,0
299.000,85.000,0.00000,0
301.000,85.000,0.00000,0
303.000,85.000,0.00000,0
